0;67,2
0,910010111;69,99878665
1,516683519;71,99797776
3,033367037;68,79595551
4,246713852;66,39433771
4,85338726;63,19352882
6,066734075;62,39191102
6,370070779;67,99150657
8,493427705;66,38867543
9,403437816;69,58746208
10,01011122;71,98665319
11,22345804;74,38503539
12,43680485;76,38341759
13,04347826;77,5826087
15,16683519;75,17977755
16,0768453;73,17856421
17,59352882;71,57654196
19,11021234;69,97451972
20,32355915;68,37290192
22,14357937;66,77047523
22,75025278;66,36966633
23,35692619;71,16885743
25,48028311;75,96602629
26,08695652;74,36521739
26,69362993;67,56440849
27,30030334;61,9635996
28,51365015;63,5619818
29,72699697;68,760364
30,63700708;73,95915066
31,24368049;75,95834176
32,760364;71,95631951
33,97371082;66,75470172
34,58038423;63,15389282
36,70374115;60,75106168
37,61375126;63,14984833
39,13043478;67,94782609
40,3437816;71,14620829
41,25379171;73,94499494
42,77047523;77,5429727
43,37714863;67,9421638
44,28715875;63,54095046
45,50050556;59,93933266
47,01718908;58,33731041
48,8372093;57,93488372
50,05055612;58,73326593
50,05055612;63,93326593
51,26390293;69,13164813
52,47724975;75,13003033
53,38725986;80,72881699
54,60060667;85,52719919
55,51061678;57,92598584
57,33063701;56,72355915
59,75733064;55,12032356
60,66734075;59,11911021
61,57735086;62,31789687
62,18402427;69,11708797
63,39737108;75,91547017
64,6107179;79,11385238
65,82406471;70,71223458
67,03741153;63,91061678
68,25075834;61,10899899
69,76744186;59,90697674
71,28412538;59,1049545
71,89079879;62,3041456
73,40748231;65,50212336
74,31749242;70,30091001
74,62082912;75,50050556
75,83417594;77,49888777
77,04752275;73,89726997
77,95753286;69,89605662
78,26086957;66,29565217
79,17087968;64,69443883
80,38422649;67,09282103
81,59757331;70,69120324
82,81092012;73,48958544
83,72093023;77,08837209
84,93427705;79,0867543
85,54095046;75,8859454
86,45096057;72,68473205
87,36097068;67,48351871
88,27098079;63,88230536
88,8776542;61,88149646
90,09100101;60,27987867
91,00101112;59,07866532
91,60768453;58,27785642
93,12436805;61,47583418
93,73104146;64,67502528
94,94438827;69,07340748
94,94438827;74,27340748
96,15773509;77,47178969
97,3710819;75,47017189
97,97775531;72,66936299
98,58442872;69,8685541
99,79777553;65,0669363
100,4044489;62,6661274
101,6177958;60,66450961
102,2244692;59,46370071
104,6511628;63,46046512
105,5611729;70,25925177
106,1678463;74,65844287
107,3811931;77,45682508
108,5945399;75,05520728
109,5045501;67,85399393
110,1112235;63,05318504
111,627907;61,45116279
112,5379171;59,04994944
114,3579373;63,04752275
116,1779575;63,04509606
116,4812942;66,24469161
117,6946411;71,04307381
118,9079879;76,64145602
119,2113246;79,04105157
120,4246714;75,43943377
121,6380182;71,43781598
122,5480283;67,83660263
123,1547017;64,63579373
124,0647118;62,23458038
125,2780586;59,43296259
125,8847321;62,23215369
126,4914055;66,23134479
127,7047523;72,229727
127,7047523;75,829727
128,9180991;79,0281092
130,1314459;81,42649141
130,7381193;77,42568251
131,3447927;71,42487361
132,5581395;67,42325581
133,4681496;64,22204247
134,0748231;61,82123357
135,5915066;62,21921132
136,8048534;64,61759353
138,0182002;67,81597573
138,6248736;71,01516684
139,5348837;74,21395349
140,1415571;77,01314459
141,0515672;79,41193124
141,9615774;77,4107179
142,5682508;74,209909
143,4782609;68,20869565
144,0849343;65,80788675
145,2982811;64,60626896
146,2082912;67,80505561
147,1183013;71,00384226
148,3316481;72,60222447
149,5449949;74,60060667
151,0616785;75,79858443
152,2750253;75,39696663
152,8816987;72,19615774
153,4883721;67,79534884
154,7017189;65,79373104
155,611729;63,39251769
156,5217391;61,39130435
158,0384226;62,9892821
159,2517695;66,18766431
160,1617796;70,98645096
161,3751264;74,98483316
161,9817998;78,18402427
163,1951466;80,58240647
165,6218402;59,77917088
167,1385238;58,17714863
168,0485339;56,57593529
169,5652174;55,37391304
171,3852376;53,77148635
172,2952477;56,970273
173,2052578;61,36905966
173,8119312;67,76825076
174,4186047;73,76744186
175,3286148;76,16622851
175,9352882;72,56541962
177,148635;67,36380182
178,6653185;64,56177958
179,8786653;67,76016178
181,0920121;69,75854398
183,2153691;69,35571284
184,7320526;69,3536906
185,0353893;74,95328615
187,1587462;72,15045501
188,6754297;70,14843276
190,7987867;69,34560162
192,3154702;68,54357937
194,1354904;67,74115268
196,562184;69,33791709
198,0788675;67,33589484
199,8988878;64,93346815
201,1122346;63,33185035
202,9322548;65,72942366
204,1456016;69,32780586
205,3589484;73,32618807
205,9656218;77,32537917
207,1789687;79,32376138
207,7856421;75,72295248
208,0889788;72,52254803
208,9989889;70,12133468
209,6056623;66,92052578
211,1223458;71,71850354
212,3356926;73,71688574
213,2457027;70,9156724
215,065723;71,7132457
216,2790698;74,91162791
217,1890799;78,91041456
218,4024267;83,70879676
219,3124368;76,90758342
220,5257836;67,30596562
222,0424671;61,30394338
223,8624874;64,50151668
226,5925177;66,09787664
228,1092012;69,6958544
228,7158746;73,6950455
229,9292214;76,4934277
230,5358948;78,89261881
231,445905;75,29140546
232,0525784;68,89059656
233,5692619;63,68857432
235,0859454;61,28655207
236,6026289;59,28452983
238,1193124;63,68250758
239,0293225;67,68129424
240,2426694;71,27967644
240,5460061;75,67927199
241,7593529;80,0776542
242,9726997;77,2760364
243,2760364;67,27563195
244,7927199;61,67360971
246,6127401;60,47118301
247,5227503;59,66996967
247,826087;64,46956522
249,0394338;68,06794742
250,2527806;72,06632963
251,4661274;77,26471183
252,6794742;80,46309403
253,2861476;75,66228514
253,892821;69,26147624
256,3195147;71,65824065
257,5328615;68,05662285
258,1395349;63,65581395
259,9595551;66,05338726
261,1729019;69,25176946
261,1729019;72,45176946
262,3862487;77,25015167
263,2962588;79,64893832
264,5096057;75,64732053
265,1162791;71,24651163
266,0262892;64,44529828
266,0262892;61,64529828
266,9362993;59,64408493
268,1496461;58,04246714
270,5763397;59,23923155
271,1830131;62,03842265
272,39636;65,23680485
273,3063701;70,43559151
273,9130435;75,63478261
274,5197169;78,43397371
275,429727;80,43276036
276,9464105;76,83073812
277,2497472;71,23033367
278,1597573;65,22912032
279,3731041;62,42750253
281,4964611;61,22467139
281,7997978;64,42426694
283,3164813;70,82224469
284,2264914;73,62103134
284,8331648;78,02022245
285,4398382;80,81941355
286,653185;78,81779575
287,2598584;74,81698686
288,1698686;66,01577351
289,3832154;58,81415571
290,8998989;58,01213347
291,809909;61,21092012
293,0232558;66,80930233
293,9332659;71,60808898
295,1466127;76,80647118
295,7532861;78,80566229
296,3599596;75,60485339
297,2699697;68,80364004
297,5733064;64,00323559
298,7866532;61,6016178
